0,0,5,0,3,0.00,0.00
5.006755,1,5,0,3,0.00,20.00
10.02556,1,5,0,3,0.00,20.00
15.02817,1,5,1,3,33.33,20.00
20.03325,2,5,1,3,33.33,40.00
20.0449,2,5,1,3,33.33,40.00
